,Mol_Title,ID,Smiles,Active_NotActive,Morgan
0,ZINC00157165,DUD_parp_A_1,NC(=O)c1cccc(N)c1,1,0.19298245614035087
1,ZINC00006468,DUD_parp_A_2,Cc1nc2c(O)cccc2c(=O)[nH]1,1,0.2222222222222222
2,ZINC03628257,DUD_parp_A_3,O=C1NCCn2ccc3cccc1c32,1,1.0
3,ZINC03832181,DUD_parp_A_4,Cc1cn2c3c1cccc3C(=O)NCC2,1,0.5849056603773585
4,ZINC03832182,DUD_parp_A_5,O=C1NCCn2cc(I)c3cccc1c32,1,0.5849056603773585
5,ZINC03832178,DUD_parp_A_6,O=Cc1cn2c3c1cccc3C(=O)NCC2,1,0.5535714285714286
6,ZINC03832180,DUD_parp_A_7,O=C1NCCn2cc(CO)c3cccc1c32,1,0.5535714285714286
7,ZINC03832191,DUD_parp_A_8,CC(=O)c1cn2c3c1cccc3C(=O)NCC2,1,0.5344827586206896
8,ZINC03832188,DUD_parp_A_9,CC(O)c1cn2c3c1cccc3C(=O)NCC2,1,0.5344827586206896
9,ZINC03832185,DUD_parp_A_10,O=C1NCCn2cc(C=NO)c3cccc1c32,1,0.5254237288135594
10,ZINC03832187,DUD_parp_A_11,CON=Cc1cn2c3c1cccc3C(=O)NCC2,1,0.5
11,ZINC03832184,DUD_parp_A_12,COC(=O)c1cn2c3c1cccc3C(=O)NCC2,1,0.5081967213114754
12,ZINC03832192,DUD_parp_A_13,CC(=NO)c1cn2c3c1cccc3C(=O)NCC2,1,0.5081967213114754
13,ZINC00008558,DUD_parp_A_14,Nc1ccc2c3c1cccc3C(=O)NC2=O,1,0.30303030303030304
14,ZINC00026019,DUD_parp_A_15,NC(=O)c1cccc2[nH]c(-c3ccc(O)cc3)nc21,1,0.20253164556962025
15,ZINC03832199,DUD_parp_A_16,O=C1NCCn2c(-c3ccccc3)cc3cccc1c32,1,0.4925373134328358
16,ZINC03832209,DUD_parp_A_17,Cc1c2cccc3c2n(c1-c1ccccc1)CCNC3=O,1,0.43661971830985913
17,ZINC03832203,DUD_parp_A_18,O=C1NCCn2c(-c3ccc(F)cc3)cc3cccc1c32,1,0.4782608695652174
18,ZINC03832201,DUD_parp_A_19,O=C1NCCn2c(-c3ccc(Cl)cc3)cc3cccc1c32,1,0.4782608695652174
19,ZINC03832211,DUD_parp_A_20,Cc1c2cccc3c2n(c1-c1ccc(F)cc1)CCNC3=O,1,0.4246575342465753
20,ZINC03832202,DUD_parp_A_21,COc1ccc(-c2cc3cccc4c3n2CCNC4=O)cc1,1,0.4583333333333333
21,ZINC03832206,DUD_parp_A_22,C[NH2+]Cc1cccc(-c2cc3cccc4c3n2CCNC4=O)c1,1,0.44
22,ZINC03832208,DUD_parp_A_23,C[NH2+]Cc1ccc(-c2cc3cccc4c3n2CCNC4=O)cc1,1,0.44
23,ZINC03832215,DUD_parp_A_24,N#Cc1c2cccc3c2n(c1-c1ccc(F)cc1)CCNC3=O,1,0.40789473684210525
24,ZINC03832205,DUD_parp_A_25,C[NH+](C)Cc1cccc(-c2cc3cccc4c3n2CCNC4=O)c1,1,0.42857142857142855
25,ZINC03832207,DUD_parp_A_26,C[NH+](C)Cc1ccc(-c2cc3cccc4c3n2CCNC4=O)cc1,1,0.42857142857142855
26,ZINC03832214,DUD_parp_A_27,O=C1NCCn2c(-c3ccc(F)cc3)c(C=NO)c3cccc1c32,1,0.3924050632911392
27,ZINC03832216,DUD_parp_A_28,CC(=NO)c1c2cccc3c2n(c1-c1ccc(F)cc1)CCNC3=O,1,0.38271604938271603
28,ZINC03832196,DUD_parp_A_29,O=C(c1cn2c3c1cccc3C(=O)NCC2)c1ccccc1,1,0.4583333333333333
29,ZINC03832194,DUD_parp_A_30,O=C1NCCn2cc(C(O)c3ccccc3)c3cccc1c32,1,0.4583333333333333
30,ZINC03832197,DUD_parp_A_31,O=C1NCCn2cc(C(=NO)c3ccccc3)c3cccc1c32,1,0.44
31,ZINC00001975,DUD_parp_D_1,Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,0,0.21794871794871795
32,ZINC00002329,DUD_parp_D_2,COC1=C(C)C(C)(O)c2[nH]c3ccccc3c2C1=O,0,0.17721518987341772
33,ZINC00002429,DUD_parp_D_3,CC1CC(=O)NN=C1c1ccc(-n2ccnc2)nc1,0,0.21518987341772153
34,ZINC00002432,DUD_parp_D_4,O=C1CCC(c2ccc(-c3ccncc3)nc2)=NN1,0,0.2125
35,ZINC00002551,DUD_parp_D_5,Cc1nc(-c2cccc3ccccc32)n2cn[nH]c(=O)c12,0,0.2911392405063291
36,ZINC00002551,DUD_parp_D_6,Cc1[nH+]c(-c2cccc3ccccc32)n2cn[nH]c(=O)c12,0,0.2911392405063291
37,ZINC00002588,DUD_parp_D_7,CC1(C)CNc2cc3nc(-c4cccnc4)[nH]c3cc21,0,0.16470588235294117
38,ZINC00002588,DUD_parp_D_8,CC1(C)CNc2cc3[nH]c(-c4cccnc4)[nH+]c3cc21,0,0.16470588235294117
39,ZINC00002614,DUD_parp_D_9,Cc1[nH]cnc1CC1CCc2[nH]c3ccccc3c2C1=O,0,0.2
40,ZINC00002732,DUD_parp_D_10,CC1=C(c2ccc(-n3ccnc3)cc2)CNC1=O,0,0.273972602739726
41,ZINC00002732,DUD_parp_D_11,CC1=C(c2ccc(-n3cc[nH+]c3)cc2)CNC1=O,0,0.273972602739726
42,ZINC00002734,DUD_parp_D_12,Cc1nccn1-c1ccc(C2=C(C)C(=O)NC2)cc1,0,0.26666666666666666
43,ZINC00002734,DUD_parp_D_13,Cc1[nH+]ccn1-c1ccc(C2=C(C)C(=O)NC2)cc1,0,0.26666666666666666
44,ZINC00003033,DUD_parp_D_14,N#CC1=C(N)N(c2ccccc2F)N=C2COCC=C12,0,0.18072289156626506
45,ZINC00003034,DUD_parp_D_15,N#CC1=C(N)N(c2ccccc2)N=C2CSCC=C12,0,0.18518518518518517
46,ZINC00003201,DUD_parp_D_16,OC1=CC(O)=NC2=NC(c3ccccn3)C3C4C=CC(C4)C3N12,0,0.1368421052631579
47,ZINC00003338,DUD_parp_D_17,COc1ccc(-c2n[nH]nc2-c2cccc(C)n2)cc1,0,0.17857142857142858
48,ZINC00003338,DUD_parp_D_18,COc1ccc(-c2[nH]nnc2-c2cccc(C)n2)cc1,0,0.17857142857142858
49,ZINC00003338,DUD_parp_D_19,COc1ccc(-c2nn[nH]c2-c2cccc(C)n2)cc1,0,0.17857142857142858
50,ZINC00003432,DUD_parp_D_20,Cn1c2ccc(O)cc2nc1-c1ccc(O)cc1,0,0.16455696202531644
51,ZINC00003432,DUD_parp_D_21,Cn1c2ccc(O)cc2[nH+]c1-c1ccc(O)cc1,0,0.16455696202531644
52,ZINC00003434,DUD_parp_D_22,Cc1cc(O)ccc1N1CCc2cc(O)ccc2C1,0,0.20253164556962025
53,ZINC00003439,DUD_parp_D_23,Cc1cc(O)cc2oc(-c3ccc(O)cc3)nc21,0,0.15
54,ZINC00004264,DUD_parp_D_24,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3,0,0.16666666666666666
55,ZINC00004461,DUD_parp_D_25,CC1CC(=O)NN=C1c1ccc(Oc2cccnc2)cc1,0,0.2
56,ZINC00004511,DUD_parp_D_26,CCCc1[nH]c(=O)oc1-c1ccnc2ccccc21,0,0.21518987341772153
57,ZINC00004803,DUD_parp_D_27,Cc1c(NCc2ccccc2)cc2oc(=O)[nH]c2c1F,0,0.18072289156626506
58,ZINC00005253,DUD_parp_D_28,O=C(C1CCc2[nH]cnc2C1)N1CCc2ccccc21,0,0.21951219512195122
59,ZINC00005669,DUD_parp_D_29,Nc1cccc2oc(-c3ccc4c(c3)CCN4)cc(=O)c12,0,0.25925925925925924
60,ZINC00005790,DUD_parp_D_30,COc1ccc2c(c1)oc1c2COc2cc(O)cc(O)c2-1,0,0.1348314606741573
61,ZINC00006893,DUD_parp_D_31,CCC1(c2ccccc2)NC(=O)N(c2nccs2)C1=O,0,0.1951219512195122
62,ZINC00006896,DUD_parp_D_32,c1nc2c(ncnc2NC2CCCc3ccccc32)[nH]1,0,0.1744186046511628
63,ZINC00007652,DUD_parp_D_33,CCCn1c(=O)c2nc[nH]c2n(-c2ccccc2C)c1=O,0,0.19047619047619047
64,ZINC00007652,DUD_parp_D_34,CCCn1c(=O)c2[nH]c[nH+]c2n(-c2ccccc2C)c1=O,0,0.19047619047619047
65,ZINC00008475,DUD_parp_D_35,Cc1nc(-c2ccccc2)sc1-c1cc(N)on1,0,0.14814814814814814
66,ZINC00009049,DUD_parp_D_36,CNC1=NC(=O)C(C(C)c2c[nH]c3ccccc32)O1,0,0.1875
67,ZINC00009305,DUD_parp_D_37,CC1c2ccc(O)cc2CCN1c1ccc(O)cc1,0,0.20253164556962025
68,ZINC00009813,DUD_parp_D_38,CSc1ccc2c(c1)-c1ncccc1C21CC(=O)NC1=O,0,0.21686746987951808
69,ZINC00009923,DUD_parp_D_39,CC1(C)C=C(n2ccccc2=O)c2cc(O)ccc2O1,0,0.22784810126582278
70,ZINC00010217,DUD_parp_D_40,COc1ccc(Cc2cnc(-c3ncc[nH]3)[nH]2)cc1,0,0.15476190476190477
71,ZINC00010217,DUD_parp_D_41,COc1ccc(Cc2cnc(-c3[nH]cc[nH+]3)[nH]2)cc1,0,0.15476190476190477
