,Mol_Title,ID,Smiles,Active_NotActive,Morgan
0,ZINC00007301,DUD_p38_A_1,Fc1ccc(-c2nc[nH]c2-c2ccncc2)cc1,1,1.0
1,ZINC03815730,DUD_p38_A_2,CC(C)n1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.6142857142857143
2,ZINC03810100,DUD_p38_A_3,[NH3+]CCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.581081081081081
3,ZINC03815763,DUD_p38_A_4,CC(C)(C)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1,1,0.6197183098591549
4,ZINC03815767,DUD_p38_A_5,CC(C)(O)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1,1,0.6197183098591549
5,ZINC03815740,DUD_p38_A_6,CSCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.5584415584415584
6,ZINC03815726,DUD_p38_A_7,CCOCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.5375
7,ZINC03815706,DUD_p38_A_8,CC(=O)OCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.5443037974683544
8,ZINC03815750,DUD_p38_A_9,COC(=O)CCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.524390243902439
9,ZINC03815773,DUD_p38_A_10,CS(=O)(=O)CCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.5308641975308642
10,ZINC03815749,DUD_p38_A_11,CC[NH+](CC)CCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.5058823529411764
11,ZINC03834001,DUD_p38_A_12,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)on1,1,0.14893617021276595
12,ZINC03834003,DUD_p38_A_13,CC(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)on1,1,0.125
13,ZINC03833997,DUD_p38_A_14,CC(C)(C)c1cc(NC(=O)Nc2ccc(F)cc2)no1,1,0.22727272727272727
14,ZINC03834016,DUD_p38_A_15,CC(C)(C)c1cc(NC(=O)Nc2ccc(F)cc2)on1,1,0.22727272727272727
15,ZINC03833999,DUD_p38_A_16,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(Cl)c2)on1,1,0.12244897959183673
