,Mol_Title,ID,Smiles,Active_NotActive,Morgan
0,ZINC00007301,DUD_p38_A_1,Fc1ccc(-c2nc[nH]c2-c2ccncc2)cc1,1,0.5375
1,ZINC03815730,DUD_p38_A_2,CC(C)n1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.625
2,ZINC03810100,DUD_p38_A_3,[NH3+]CCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.7866666666666666
3,ZINC03815763,DUD_p38_A_4,CC(C)(C)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1,1,0.4666666666666667
4,ZINC03815767,DUD_p38_A_5,CC(C)(O)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1,1,0.4666666666666667
5,ZINC03815740,DUD_p38_A_6,CSCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.7792207792207793
6,ZINC03815726,DUD_p38_A_7,CCOCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,1.0
7,ZINC03815706,DUD_p38_A_8,CC(=O)OCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.7375
8,ZINC03815750,DUD_p38_A_9,COC(=O)CCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.7530864197530864
9,ZINC03815773,DUD_p38_A_10,CS(=O)(=O)CCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.7407407407407407
10,ZINC03815749,DUD_p38_A_11,CC[NH+](CC)CCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,1,0.7469879518072289
11,ZINC03834001,DUD_p38_A_12,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)on1,1,0.13636363636363635
12,ZINC03834003,DUD_p38_A_13,CC(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)on1,1,0.11607142857142858
13,ZINC03833997,DUD_p38_A_14,CC(C)(C)c1cc(NC(=O)Nc2ccc(F)cc2)no1,1,0.20192307692307693
14,ZINC03834016,DUD_p38_A_15,CC(C)(C)c1cc(NC(=O)Nc2ccc(F)cc2)on1,1,0.20192307692307693
15,ZINC03833999,DUD_p38_A_16,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(Cl)c2)on1,1,0.11403508771929824
16,ZINC04617906,DUD_p38_A_17,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)[nH]n1,1,0.11403508771929824
17,ZINC03834018,DUD_p38_A_18,Cc1c(NC(=O)Nc2cccc(Cl)c2Cl)onc1C(C)C,1,0.10434782608695652
18,ZINC03834013,DUD_p38_A_19,Cc1cccc(NC(=O)Nc2cc(C(C)(C)C)no2)c1C,1,0.11403508771929824
19,ZINC03834012,DUD_p38_A_20,Cc1cccc(NC(=O)Nc2cc(C(C)(C)C)on2)c1C,1,0.11403508771929824
20,ZINC03833974,DUD_p38_A_21,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)on1,1,0.11403508771929824
21,ZINC03833980,DUD_p38_A_22,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl,1,0.12173913043478261
22,ZINC03833990,DUD_p38_A_23,CC(C)(C)Cc1cc(NC(=O)Nc2cccc(Cl)c2Cl)on1,1,0.1206896551724138
23,ZINC03833998,DUD_p38_A_24,CC(C)(C)c1cc(NC(=O)Nc2ccc(C(F)(F)F)cc2)on1,1,0.13793103448275862
24,ZINC03834010,DUD_p38_A_25,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(C(F)(F)F)cc1,1,0.1452991452991453
25,ZINC03833996,DUD_p38_A_26,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(CCC#N)n1,1,0.14049586776859505
26,ZINC03834011,DUD_p38_A_27,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(CC(N)=O)n1,1,0.12295081967213115
27,ZINC03834000,DUD_p38_A_28,CNC(=O)Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl,1,0.12
28,ZINC03834002,DUD_p38_A_29,CCCCOC(=O)c1cccc(NC(=O)Nc2cc(C(C)(C)C)nn2C)c1,1,0.17073170731707318
29,ZINC03833993,DUD_p38_A_30,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(CC(=O)NCCO)n1,1,0.13178294573643412
30,ZINC03815711,DUD_p38_A_31,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCC3)cc1,1,0.5
31,ZINC03815707,DUD_p38_A_32,Clc1ccc(-c2nc3n(c2-c2ccncc2)CCC3)cc1,1,0.40425531914893614
32,ZINC03815699,DUD_p38_A_33,Clc1cccc(-c2nc3n(c2-c2ccncc2)CCC3)c1,1,0.3333333333333333
33,ZINC03815748,DUD_p38_A_34,Clc1ccccc1-c1nc2n(c1-c1ccncc1)CCC2,1,0.32
34,ZINC03834007,DUD_p38_A_35,O=C(Nc1cc(C2CCC2)no1)Nc1cccc(Cl)c1Cl,1,0.10256410256410256
35,ZINC03815718,DUD_p38_A_36,Fc1ccc(-c2ncn(C3CC3)c2-c2ccncc2)cc1,1,0.5975609756097561
36,ZINC03815694,DUD_p38_A_37,OC1(c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1,1,0.44565217391304346
37,ZINC03832170,DUD_p38_A_38,c1cc(-c2[nH]c(-c3ccccc3)cc2-c2ccncc2)co1,1,0.2830188679245283
38,ZINC03815719,DUD_p38_A_39,OC1(c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CCCC1,1,0.41414141414141414
39,ZINC03815723,DUD_p38_A_40,Fc1ccc(-c2ncn(CC3CC3)c2-c2ccncc2)cc1,1,0.654320987654321
40,ZINC03815695,DUD_p38_A_41,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CC2CC2)n1,1,0.4166666666666667
41,ZINC03832128,DUD_p38_A_42,c1c(-c2ccccc2)[nH]c(-c2cccnc2)c1-c1ccncc1,1,0.28703703703703703
42,ZINC03815736,DUD_p38_A_43,Fc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,1,0.42424242424242425
43,ZINC03832064,DUD_p38_A_44,Nc1ccc(-c2cc(-c3ccncc3)c(-c3ccccc3)[nH]2)cc1,1,0.3055555555555556
44,ZINC03815693,DUD_p38_A_45,Fc1ccc(-c2[nH]c(C3CCC[NH2+]C3)nc2-c2ccncc2)cc1,1,0.41
45,ZINC03815735,DUD_p38_A_46,Oc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1,1,0.3177570093457944
46,ZINC03815689,DUD_p38_A_47,Fc1ccc(-c2[nH]c(C3CC[NH2+]CC3)nc2-c2ccncc2)cc1,1,0.41
47,ZINC03815771,DUD_p38_A_48,Fc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1,1,0.3557692307692308
48,ZINC04617902,DUD_p38_A_49,Fc1ccc(-c2nc(C3CCC[NH2+]C3)[nH]c2-c2ccncc2)cc1,1,0.41
49,ZINC04617926,DUD_p38_A_50,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncn2)cc1,1,0.36893203883495146
50,ZINC03815704,DUD_p38_A_51,Nc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,1,0.4158415841584158
51,ZINC03815752,DUD_p38_A_52,COc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,1,0.3584905660377358
52,ZINC03815731,DUD_p38_A_53,OC1(c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CCCCC1,1,0.4019607843137255
53,ZINC00020320,DUD_p38_A_54,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,1,0.4158415841584158
54,ZINC03815775,DUD_p38_A_55,COc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1,1,0.3333333333333333
55,ZINC04617907,DUD_p38_A_56,Nc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(F)cc2)n1,1,0.3364485981308411
56,ZINC03815786,DUD_p38_A_57,N#Cc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,1,0.3333333333333333
57,ZINC04617909,DUD_p38_A_58,CNc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(F)cc2)n1,1,0.3394495412844037
58,ZINC03832115,DUD_p38_A_59,C[NH+]1CCC(O)(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1,1,0.38095238095238093
59,ZINC03815724,DUD_p38_A_60,C[NH+]1CCC(O)(c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1,1,0.4077669902912621
60,ZINC03832140,DUD_p38_A_61,C[NH+]1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,1,0.4077669902912621
61,ZINC03832156,DUD_p38_A_62,C[NH+]1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)s2)CC1,1,0.4077669902912621
62,ZINC03832165,DUD_p38_A_63,O=c1c(-c2ccncc2)c(-c2ccc(F)cc2)[nH]n1-c1ccc(Cl)cc1,1,0.38095238095238093
63,ZINC03815680,DUD_p38_A_64,[NH3+]Cc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,1,0.4174757281553398
64,ZINC03815759,DUD_p38_A_65,COc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,1,0.43137254901960786
65,ZINC03815725,DUD_p38_A_66,N#Cc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,1,0.40384615384615385
66,ZINC03832073,DUD_p38_A_67,O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)[nH]n1-c1ccc(Cl)cc1,1,0.38095238095238093
67,ZINC03832054,DUD_p38_A_68,O=C([O-])c1ccc(-c2cc(-c3ccncc3)c(-c3ccccc3)[nH]2)cc1,1,0.2920353982300885
68,ZINC03815776,DUD_p38_A_69,CS(=O)c1ccccc1-c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1,1,0.4095238095238095
69,ZINC03815705,DUD_p38_A_70,O=[N+]([O-])c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,1,0.39622641509433965
70,ZINC03815700,DUD_p38_A_71,CS(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,1,0.4095238095238095
71,ZINC03995359,DUD_p38_A_72,CS(=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,1,0.4095238095238095
72,ZINC03794516,DUD_p38_A_73,CS(=O)c1ccc(-c2nc(-c3cccc(Cl)c3)c(-c3ccncc3)[nH]2)cc1,1,0.32142857142857145
73,ZINC03815770,DUD_p38_A_74,O=C([O-])c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,1,0.39622641509433965
74,ZINC04617912,DUD_p38_A_75,CS(=O)c1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)c1,1,0.4095238095238095
