,Mol_Title,ID,Smiles,Active_NotActive,Morgan
0,ZINC00007582,DUD_vegfr2_A_1,c1csc(-c2n[nH]c3c2Cc2ccccc2-3)c1,1,0.40789473684210525
1,ZINC04617989,DUD_vegfr2_A_2,c1csc(-c2cc(Nc3ccccc3)[nH]n2)c1,1,0.3375
2,ZINC03834201,DUD_vegfr2_A_3,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,1,0.27380952380952384
3,ZINC03834195,DUD_vegfr2_A_4,Cc1[nH]c(C=C2C(=O)Nc3ccccc32)c(C)c1CCC(=O)[O-],1,0.22448979591836735
4,ZINC00008576,DUD_vegfr2_A_5,c1ccc2c(c1)SCc1c(-c3ccncc3)n[nH]c1-2,1,0.4125
5,ZINC00023575,DUD_vegfr2_A_6,c1ccc2c(c1)CCc1c(-c3ccncc3)n[nH]c1-2,1,0.4125
6,ZINC02549646,DUD_vegfr2_A_7,O=C1c2ccccc2-c2n[nH]c(-c3ccccc3)c21,1,1.0
7,ZINC03815833,DUD_vegfr2_A_8,COc1ccc(-c2[nH]nc3c2C(=O)c2ccccc2-3)cc1,1,0.6714285714285714
8,ZINC01907301,DUD_vegfr2_A_9,Cc1cc(C)c(C=C2C(=O)NN=C2c2cnccn2)[nH]1,1,0.15306122448979592
9,ZINC03832396,DUD_vegfr2_A_10,c1nn2cc(-c3ccncc3)cnc2c1-c1ccncc1,1,0.21428571428571427
10,ZINC03832388,DUD_vegfr2_A_11,Cc1ccc(Nc2c(C#N)cnc3cnc(F)cc32)cc1O,1,0.1568627450980392
11,ZINC01895097,DUD_vegfr2_A_12,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,1,0.14035087719298245
12,ZINC03832397,DUD_vegfr2_A_13,CCOc1cc2c(cc1OC)ncc(C#N)c2Nc1ccc(C)c(O)c1,1,0.1415929203539823
13,ZINC03834189,DUD_vegfr2_A_14,COCCOc1cc2nncc(Nc3ccc(Cl)cc3F)c2cc1OC,1,0.14035087719298245
14,ZINC03834190,DUD_vegfr2_A_15,COCCOc1cc2nccc(Nc3ccc(Cl)cc3F)c2cc1OC,1,0.16071428571428573
15,ZINC03834194,DUD_vegfr2_A_16,COCCOc1cc2nccc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,1,0.1282051282051282
16,ZINC01895417,DUD_vegfr2_A_17,COCCOc1cc2nncc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,1,0.1092436974789916
17,ZINC01895146,DUD_vegfr2_A_18,COCCOc1cc2ncnc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,1,0.1092436974789916
18,ZINC03832402,DUD_vegfr2_A_19,CC(C)(C)CNC(=O)c1ccccc1NCc1ccncc1,1,0.21649484536082475
19,ZINC00026943,DUD_vegfr2_A_20,COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,1,0.2222222222222222
20,ZINC03832412,DUD_vegfr2_A_21,Cc1ccc2[nH]c3c(c2c1)c1c(c2cnccc32)C(=O)NC1=O,1,0.2079207920792079
21,ZINC03832387,DUD_vegfr2_A_22,Cc1ccc(Nc2c3oc4ccccc4c3ncc2C#N)cc1O,1,0.2376237623762376
22,ZINC03832404,DUD_vegfr2_A_23,COc1ccc(O)c(-c2nc(-c3cccnc3)c(NC(C)=O)o2)c1,1,0.24
23,ZINC00008981,DUD_vegfr2_A_24,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c32)-c2ccccc2C1,1,0.34375
24,ZINC01493965,DUD_vegfr2_A_25,Clc1ccc(Nc2nnc(OCc3ccncc3)c3sccc32)cc1,1,0.1926605504587156
25,ZINC03832389,DUD_vegfr2_A_26,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ncccc23)cc1,1,0.2037037037037037
26,ZINC00007460,DUD_vegfr2_A_27,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc32)cc1,1,0.23809523809523808
27,ZINC03832385,DUD_vegfr2_A_28,Nc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1,1,0.1891891891891892
