,Mol_Title,ID,Smiles,Active_NotActive,Morgan
0,ZINC03814457,DUD_cdk2_A_1,CC(C)C(=O)COc1nc(N)nc2[nH]cnc21,1,0.17475728155339806
1,ZINC03814459,DUD_cdk2_A_2,Nc1nc2[nH]cnc2c(OCC2CCCO2)n1,1,0.11711711711711711
2,ZINC03814460,DUD_cdk2_A_3,Nc1nc2[nH]cnc2c(OCC2CCC(=O)N2)n1,1,0.125
3,ZINC00023543,DUD_cdk2_A_4,Nc1nc2[nH]cnc2c(OCC2CCCCC2)n1,1,0.11403508771929824
4,ZINC03814458,DUD_cdk2_A_5,Nc1nc2[nH]cnc2c(OCC2CC=CCC2)n1,1,0.13392857142857142
5,ZINC01641925,DUD_cdk2_A_6,Cn1cnc2c1nc(NCCO)nc2NCc1ccccc1,1,0.6046511627906976
6,ZINC01649340,DUD_cdk2_A_7,CCC(CO)Nc1nc2c(ncn2C(C)C)c(NCc2ccccc2)n1,1,1.0
7,ZINC01487345,DUD_cdk2_A_8,COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,1,0.4716981132075472
8,ZINC03814479,DUD_cdk2_A_9,Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1,1,0.07758620689655173
9,ZINC03814467,DUD_cdk2_A_10,COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,1,0.125
10,ZINC03814470,DUD_cdk2_A_11,COc1cc[nH]c1C=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,1,0.10833333333333334
11,ZINC03814455,DUD_cdk2_A_12,CCc1cnc(CSc2cnc(NC(=O)C(C)C)s2)o1,1,0.17117117117117117
12,ZINC03814464,DUD_cdk2_A_13,CCCCOc1c2cn[nH]c2ncc1C(=O)c1nccs1,1,0.15384615384615385
13,ZINC00003491,DUD_cdk2_A_14,COc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c31)NC2=O,1,0.12605042016806722
14,ZINC03814473,DUD_cdk2_A_15,[NH3+]CCSc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c31)NC2=O,1,0.12903225806451613
15,ZINC03814477,DUD_cdk2_A_16,NC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1cccs1,1,0.14166666666666666
16,ZINC03814468,DUD_cdk2_A_17,COc1ccc2c(c1)C(=Cc1[nH]cc3c1CCOC3=O)C(=O)N2,1,0.09375
17,ZINC03814469,DUD_cdk2_A_18,CNS(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]cc3c1CCNC3=O)C(=O)N2,1,0.09701492537313433
18,ZINC03814476,DUD_cdk2_A_19,CC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccncc1,1,0.14754098360655737
19,ZINC00023904,DUD_cdk2_A_20,COc1ccc(-c2[nH]nc3c2C(=O)c2c-3cccc2NC(N)=O)cc1,1,0.1328125
20,ZINC03814475,DUD_cdk2_A_21,COc1ccc(-c2[nH]nc3c2C(=O)c2c-3cccc2NC(=O)NN(C)C)cc1,1,0.15037593984962405
21,ZINC03814452,DUD_cdk2_A_22,Cc1nc2ccccn2c1-c1ccnc(Nc2ccccc2)n1,1,0.25663716814159293
22,ZINC03814454,DUD_cdk2_A_23,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(OCC(O)C[NH+](C)C)cc2)n1,1,0.24427480916030533
23,ZINC03814449,DUD_cdk2_A_24,O=C(Nc1ccccn1)Nc1cccc2c1C1CCCN1C2=O,1,0.18487394957983194
24,ZINC03814441,DUD_cdk2_A_25,NS(=O)(=O)c1ccc(NN=C2c3cc(Br)ccc3NC2=O)cc1,1,0.11290322580645161
25,ZINC03814443,DUD_cdk2_A_26,CNS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccccc32)cc1,1,0.16806722689075632
26,ZINC04617747,DUD_cdk2_A_27,N=[CH+](N)NS(=O)(=O)c1ccc(NC=C2c3ccccc3NC2=O)cc1,1,0.152
27,ZINC03814440,DUD_cdk2_A_28,O=C1Nc2ccc(S(=O)(=O)O)cc2C1=C1Nc2ccccc2C1=O,1,0.14634146341463414
28,ZINC03814462,DUD_cdk2_A_29,c1nc2c(nc(Nc3ccccc3)nc2OCC2CCCCC2)[nH]1,1,0.24786324786324787
29,ZINC00603011,DUD_cdk2_A_30,NS(=O)(=O)c1ccc(Nc2nc3[nH]cnc3c(OCC3CCCCC3)n2)cc1,1,0.16541353383458646
30,ZINC00023841,DUD_cdk2_A_31,O=C(c1ccccc1)c1cnc2n[nH]cc2c1OCc1ccccc1,1,0.21311475409836064
31,ZINC03814450,DUD_cdk2_A_32,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc([N+](=O)[O-])cc3)[nH]n2)cc1,1,0.11627906976744186
32,ZINC03814465,DUD_cdk2_A_33,CCCCOc1c2cn[nH]c2ncc1C(=O)c1c(F)cc(Br)cc1F,1,0.13385826771653545
33,ZINC03814453,DUD_cdk2_A_34,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,1,0.16666666666666666
34,ZINC00582575,DUD_cdk2_A_35,CC(C)C(CO)Nc1nc2c(ncn2C(C)C)c(Nc2cccc(Cl)c2)n1,1,0.5050505050505051
35,ZINC03814437,DUD_cdk2_A_36,CC(C)C(CO)Nc1nc2c(ncn2C(C)C)c(Nc2ccc(C(=O)[O-])c(Cl)c2)n1,1,0.4444444444444444
36,ZINC03814439,DUD_cdk2_A_37,[NH3+]C1CCC(Nc2nc3c(ncn3C3CCCC3)c(NCC3CC3)n2)CC1,1,0.2047244094488189
37,ZINC03814451,DUD_cdk2_A_38,NC(=O)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,1,0.13533834586466165
38,ZINC03814447,DUD_cdk2_A_39,O=C1Nc2ccccc2C1=CNc1ccc(S(=O)(=O)Nc2nccs2)cc1,1,0.16030534351145037
39,ZINC03814444,DUD_cdk2_A_40,CNS(=O)(=O)Cc1ccc(NN=C2C(=O)Nc3ccc4ncsc4c32)cc1,1,0.15267175572519084
40,ZINC04617746,DUD_cdk2_A_41,O=C1Nc2ccc(-c3cnco3)cc2C1=CNc1ccc2c(c1)CS(=O)(=O)C2,1,0.10714285714285714
41,ZINC04617745,DUD_cdk2_A_42,C[NH+]1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc32)C(O)C1,1,0.14285714285714285
42,ZINC04617748,DUD_cdk2_A_43,COc1cc[nH]c1C=C1C(=O)Nc2ccc([N+](=O)[O-])c(N3CCCC(C(N)=O)C3)c21,1,0.0896551724137931
43,ZINC03814433,DUD_cdk2_A_44,C[NH+]1CCC(c2c3c(c(O)cc2O)C(=O)C(=Cc2ccc(S(N)(=O)=O)cc2)O3)CC1,1,0.0979020979020979
44,ZINC03591113,DUD_cdk2_A_45,[NH3+]C1CCC(Nc2nc3c(ncn3C3CCCC3)c(NCc3ccccc3)n2)CC1,1,0.4051724137931034
45,ZINC03814478,DUD_cdk2_A_46,Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c-3cccc2NC(=O)NN2CC[NH+](C)CC2)s1,1,0.14084507042253522
46,ZINC03831630,DUD_cdk2_A_47,O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1,0.14685314685314685
47,ZINC00002103,DUD_cdk2_D_1,CC(C)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1,0,0.15126050420168066
48,ZINC00002112,DUD_cdk2_D_2,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)n(-c2ccccc2)n1,0,0.19827586206896552
49,ZINC00006108,DUD_cdk2_D_3,O=C(NCc1ccccc1)c1nc2c3c([nH]c(=O)n2n1)CCCC3,0,0.2631578947368421
50,ZINC00011462,DUD_cdk2_D_4,Cc1cc(O)ccc1NC(=O)c1ccc2c(c1)NC(=O)C2(C)C,0,0.15126050420168066
51,ZINC00011880,DUD_cdk2_D_5,CC1(C)Oc2ccsc2C(NC(=O)c2ccc([N+](=O)[O-])cc2)C1O,0,0.12903225806451613
52,ZINC00013885,DUD_cdk2_D_6,Nc1nc2c(ncn2C2C=CC(CO)C2)c(SC2C=CCCC2)n1,0,0.19008264462809918
53,ZINC00013886,DUD_cdk2_D_7,Nc1nc2c(ncn2C2C=CC(CO)C2)c(NC2C=CCC2)n1,0,0.22608695652173913
54,ZINC00015788,DUD_cdk2_D_8,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3cc(O)ccc3[nH]2)CC1,0,0.14960629921259844
55,ZINC00015788,DUD_cdk2_D_9,CN(c1nccc(=O)[nH]1)C1CCN(c2[nH]c3ccc(O)cc3[nH+]2)CC1,0,0.13178294573643412
56,ZINC00016242,DUD_cdk2_D_10,CN(CCc1ccc(NS(C)(=O)=O)cc1)c1cc(N)cc[nH+]1,0,0.15384615384615385
57,ZINC00017176,DUD_cdk2_D_11,CCCS(=O)(=O)NC1Cc2ccc(-c3ccc(=O)[nH]n3)cc2C1,0,0.1487603305785124
58,ZINC00017176,DUD_cdk2_D_12,CCCS(=O)(=O)NC1Cc2ccc(-c3ccc(O)nn3)cc2C1,0,0.16806722689075632
59,ZINC00020210,DUD_cdk2_D_13,CCCS(=O)(=O)NCC1Cc2ccc(-c3ccc(=O)[nH]n3)cc2C1,0,0.15447154471544716
60,ZINC00020210,DUD_cdk2_D_14,CCCS(=O)(=O)NCC1Cc2ccc(-c3ccc(O)nn3)cc2C1,0,0.17355371900826447
61,ZINC00020212,DUD_cdk2_D_15,C=CS(=O)(=O)NCC1Cc2ccc(-c3ccc(=O)[nH]n3)cc2C1,0,0.12096774193548387
62,ZINC00020212,DUD_cdk2_D_16,C=CS(=O)(=O)NCC1Cc2ccc(-c3ccc(O)nn3)cc2C1,0,0.13934426229508196
63,ZINC00020730,DUD_cdk2_D_17,CC(=O)c1ccc2c(c1)C(NC(=O)c1cccs1)C(O)C(C)(C)O2,0,0.14754098360655737
64,ZINC00023778,DUD_cdk2_D_18,CC(C(=O)c1ccc(N(C)C)cc1)c1ccc(C(=O)NO)cc1,0,0.16101694915254236
65,ZINC00024494,DUD_cdk2_D_19,CC(O)C(CCc1cccc2ccccc21)n1cnc(C(N)=O)c1,0,0.24561403508771928
66,ZINC00024494,DUD_cdk2_D_20,CC(O)C(CCc1cccc2ccccc21)n1c[nH+]c(C(N)=O)c1,0,0.21367521367521367
67,ZINC00024689,DUD_cdk2_D_21,CC(C)(CNS(C)(=O)=O)c1ccc2nc(-c3ccncc3)[nH]c2c1,0,0.175
68,ZINC00024689,DUD_cdk2_D_22,CC(C)(CNS(C)(=O)=O)c1ccc2[nH]c(-c3ccncc3)[nH+]c2c1,0,0.1557377049180328
69,ZINC00026735,DUD_cdk2_D_23,c1nc2c(nc(Nc3ccc4cn[nH]c4c3)nc2NC2CCC2)[nH]1,0,0.19834710743801653
70,ZINC00026736,DUD_cdk2_D_24,CC(C)(C)Nc1nc(Nc2ccc3c(c2)C(=O)OC3)nc2[nH]cnc21,0,0.2184873949579832
71,ZINC00026882,DUD_cdk2_D_25,COC(=O)c1ccc(Nc2n[nH]c(SCc3ccncc3)n2)cc1,0,0.18032786885245902
72,ZINC00029692,DUD_cdk2_D_26,CCOc1ccccc1NS(=O)(=O)c1ccc(NC(C)=O)cc1,0,0.1896551724137931
73,ZINC00029692,DUD_cdk2_D_27,CCOc1ccccc1[N-]S(=O)(=O)c1ccc(NC(C)=O)cc1,0,0.1794871794871795
74,ZINC00029693,DUD_cdk2_D_28,COc1ccccc1CNS(=O)(=O)c1ccc(NC(C)=O)cc1,0,0.1896551724137931
75,ZINC00029703,DUD_cdk2_D_29,CC(=O)Nc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,0,0.22522522522522523
76,ZINC00030061,DUD_cdk2_D_30,CCOC(=O)c1ccc(NC(=O)c2ccc(NC(C)=O)cc2)cc1,0,0.14634146341463414
77,ZINC00030344,DUD_cdk2_D_31,CC(C)(C)c1ccc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,0,0.16806722689075632
78,ZINC00030345,DUD_cdk2_D_32,CN(C)c1cccc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)c1,0,0.17094017094017094
79,ZINC00030796,DUD_cdk2_D_33,CCC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)c1ccccc1,0,0.20535714285714285
80,ZINC00030867,DUD_cdk2_D_34,COc1cc(SC)ccc1C(=O)Nc1ccc(C(N)=O)cc1,0,0.13445378151260504
81,ZINC00031246,DUD_cdk2_D_35,COc1cc(C=NNC(=O)Cn2nc3ccccc3n2)ccc1O,0,0.20168067226890757
82,ZINC00031648,DUD_cdk2_D_36,COc1cccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)c1,0,0.15
83,ZINC00033458,DUD_cdk2_D_37,Nc1nc(CSc2nc3ccccc3[nH]2)nc(N2CCOCC2)n1,0,0.17886178861788618
84,ZINC00033458,DUD_cdk2_D_38,Nc1nc(CSc2[nH]c3ccccc3[nH+]2)nc(N2CCOCC2)n1,0,0.17886178861788618
85,ZINC00034136,DUD_cdk2_D_39,CCOC(=O)c1ccc(-c2ccc(C=C3NC(=O)NC3=O)o2)cc1,0,0.12698412698412698
86,ZINC00035578,DUD_cdk2_D_40,CC(=O)NS(=O)(=O)c1ccc(NC(=O)CCc2ccccc2)cc1,0,0.21551724137931033
87,ZINC00035660,DUD_cdk2_D_41,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cccc(C)c2)cc1,0,0.14166666666666666
88,ZINC00035663,DUD_cdk2_D_42,CC(C)(C)c1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,0,0.13333333333333333
89,ZINC00036871,DUD_cdk2_D_43,Nc1nc(CSc2nc3ncccc3[nH]2)nc(N2CCCCC2)n1,0,0.14173228346456693
90,ZINC00037147,DUD_cdk2_D_44,Cn1cc([N+](=O)[O-])c(C(=O)NN=Cc2c(O)ccc3ccccc32)n1,0,0.18032786885245902
91,ZINC00037928,DUD_cdk2_D_45,Cc1ccc(OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)c(C)c1,0,0.14166666666666666
92,ZINC00041963,DUD_cdk2_D_46,COC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1,0,0.13445378151260504
93,ZINC00041963,DUD_cdk2_D_47,COC(=O)Nc1ccc(S(=O)(=O)[N-]c2ccc(C)cc2)cc1,0,0.125
94,ZINC00042824,DUD_cdk2_D_48,Cc1ccc(S(=O)(=O)NCCC(=O)Nc2cccc(O)c2)cc1,0,0.15966386554621848
95,ZINC00044363,DUD_cdk2_D_49,CC(=O)N(CN1C(=O)c2ccc(N)cc2C1=O)c1ccccc1C,0,0.17647058823529413
96,ZINC00046565,DUD_cdk2_D_50,C[N+](C)(C)c1ccc(C=Nc2cccc3c(=O)[nH][nH]c(=O)c23)cc1,0,0.13709677419354838
97,ZINC00046591,DUD_cdk2_D_51,COC(=O)c1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1,0,0.16
98,ZINC00046592,DUD_cdk2_D_52,COC(=O)c1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1,0,0.16
99,ZINC00051499,DUD_cdk2_D_53,Cc1cc(NC(=O)CSc2nnc3c4ccccc4[nH]c3n2)no1,0,0.2
100,ZINC00053422,DUD_cdk2_D_54,CC(=O)Nc1cc2c(C)cc(=O)oc2c2c(Nc3ccccc3)coc21,0,0.184
101,ZINC00056094,DUD_cdk2_D_55,COc1cccc(C=NNC(=O)c2cc(-c3ccco3)n[nH]2)c1O,0,0.1532258064516129
102,ZINC00058582,DUD_cdk2_D_56,COc1ccc(O)c(C=NNC(=O)Cn2nnc3ccccc32)c1,0,0.20168067226890757
103,ZINC00060962,DUD_cdk2_D_57,Cn1cnnc1SCc1nc(N)nc(Nc2ccccc2)n1,0,0.2777777777777778
104,ZINC00061263,DUD_cdk2_D_58,Cc1c(N=Cc2ccc(O)cc2O)c(=O)n(-c2ccccc2)n1C,0,0.19491525423728814
105,ZINC00063403,DUD_cdk2_D_59,CC(=O)Oc1cccc(NC(=O)CC2Nc3ccccc3NC2=O)c1,0,0.1693548387096774
106,ZINC00063405,DUD_cdk2_D_60,CC(=O)Oc1cccc(NC(=O)CC2Nc3ccccc3NC2=O)c1,0,0.1693548387096774
107,ZINC00063411,DUD_cdk2_D_61,Cc1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1[N+](=O)[O-],0,0.16129032258064516
108,ZINC00063412,DUD_cdk2_D_62,Cc1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1[N+](=O)[O-],0,0.16129032258064516
109,ZINC00067891,DUD_cdk2_D_63,CC(=O)Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)c(C)c1,0,0.14166666666666666
110,ZINC00067894,DUD_cdk2_D_64,CC(=O)Nc1ccc(NC(=O)c2cc(C)ccc2[N+](=O)[O-])c(C)c1,0,0.1487603305785124
111,ZINC00071925,DUD_cdk2_D_65,COc1cc(C=NNC(=O)c2cc(-c3ccco3)n[nH]2)ccc1O,0,0.144
112,ZINC00073386,DUD_cdk2_D_66,COc1cc(C=NNC(=O)c2cc(-c3ccc(C)o3)n[nH]2)ccc1O,0,0.14173228346456693
113,ZINC00073386,DUD_cdk2_D_67,COc1cc(C=NNC(=O)c2cc(-c3ccc(C)o3)[nH]n2)ccc1O,0,0.14173228346456693
114,ZINC00073812,DUD_cdk2_D_68,CCOC(=O)Nc1ccc(S(=O)(=O)Nc2c(C)cccc2C)cc1,0,0.17647058823529413
115,ZINC00075929,DUD_cdk2_D_69,Cc1cccc(Nc2nc3nonc3nc2Nc2cccc(C)c2)c1,0,0.20491803278688525
116,ZINC00076679,DUD_cdk2_D_70,CC(C)(C)N1C(=O)c2ccc(C(=O)Nc3ccc(O)cc3)cc2C1=O,0,0.15447154471544716
117,ZINC00077379,DUD_cdk2_D_71,COc1ccc(N2C(=O)CC(Nc3ccc(CCO)cc3)C2=O)cc1,0,0.1693548387096774
118,ZINC00080999,DUD_cdk2_D_72,COC(=O)c1ccc(Oc2c[nH]nc2-c2ccc(OC)cc2O)cc1,0,0.1328125
119,ZINC00080999,DUD_cdk2_D_73,COC(=O)c1ccc(Oc2cn[nH]c2-c2ccc(OC)cc2O)cc1,0,0.1328125
120,ZINC00082027,DUD_cdk2_D_74,CC(C)NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,0,0.17391304347826086
121,ZINC00086200,DUD_cdk2_D_75,CNC(=O)c1ccccc1Sc1ccc([N+](=O)[O-])cc1C(=O)NC,0,0.17647058823529413
122,ZINC00087451,DUD_cdk2_D_76,Cn1c2nc(NCc3ccccc3)n(CCO)c2c(=O)n(C)c1=O,0,0.3557692307692308
123,ZINC00087451,DUD_cdk2_D_77,Cn1c2[nH+]c(NCc3ccccc3)n(CCO)c2c(=O)n(C)c1=O,0,0.3177570093457944
124,ZINC00088067,DUD_cdk2_D_78,Cc1ccc(-n2nnnc2-c2cnc(N)nc2-c2ccccc2F)cc1,0,0.192
125,ZINC00090175,DUD_cdk2_D_79,CCOC(=O)c1ccc(NC(=O)c2cc(=O)[nH]c3ccccc32)cc1,0,0.1693548387096774
126,ZINC00090736,DUD_cdk2_D_80,Cc1ccc(-c2csc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,0,0.13934426229508196
127,ZINC00091356,DUD_cdk2_D_81,Cc1ccc([N+](=O)[O-])cc1NC(=O)CC1Nc2ccccc2NC1=O,0,0.16129032258064516
128,ZINC00091359,DUD_cdk2_D_82,Cc1ccc([N+](=O)[O-])cc1NC(=O)CC1Nc2ccccc2NC1=O,0,0.16129032258064516
129,ZINC00092130,DUD_cdk2_D_83,CCc1ccc(N2CC(C(=O)Nc3cccc(O)c3)CC2=O)cc1,0,0.17355371900826447
130,ZINC00093102,DUD_cdk2_D_84,CCn1c2ccccc2c2cc(C=NNC(=O)c3nonc3N)ccc21,0,0.192
131,ZINC00099178,DUD_cdk2_D_85,CC(=O)c1ccc(N2C(=O)CC(Sc3ccccc3N)C2=O)cc1,0,0.1557377049180328
132,ZINC00099180,DUD_cdk2_D_86,CC(=O)c1ccc(N2C(=O)CC(Sc3ccccc3N)C2=O)cc1,0,0.1557377049180328
133,ZINC00103368,DUD_cdk2_D_87,COc1ccc(C(=O)Nc2cccc(NC(C)=O)c2)cc1[N+](=O)[O-],0,0.14754098360655737
134,ZINC00108901,DUD_cdk2_D_88,CC(=O)Oc1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1,0,0.16
135,ZINC00108905,DUD_cdk2_D_89,CC(=O)Oc1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1,0,0.16
136,ZINC00111293,DUD_cdk2_D_90,CS(=O)(=O)NCc1ccc(C(=O)NCc2ccccc2)cc1,0,0.24770642201834864
137,ZINC00111773,DUD_cdk2_D_91,CCOc1cc(-c2nc3c(cnn3-c3ccccc3)c(=O)[nH]2)ccc1O,0,0.23140495867768596
138,ZINC00111773,DUD_cdk2_D_92,CCOc1cc(-c2nc(=O)c3cnn(-c4ccccc4)c3[nH]2)ccc1O,0,0.22131147540983606
139,ZINC00111773,DUD_cdk2_D_93,CCOc1cc(-c2nc3c(cnn3-c3ccccc3)c(O)n2)ccc1O,0,0.25210084033613445
140,ZINC00111808,DUD_cdk2_D_94,CC(=O)Nc1ccc(C(=O)CSc2nnc(-c3ccco3)[nH]2)cc1,0,0.1532258064516129
141,ZINC00112082,DUD_cdk2_D_95,COc1cc(Cn2c3ccccc3nc2-c2nonc2N)ccc1C,0,0.21666666666666667
142,ZINC00112082,DUD_cdk2_D_96,COc1cc(Cn2c3ccccc3[nH+]c2-c2nonc2N)ccc1C,0,0.19672131147540983
143,ZINC00112763,DUD_cdk2_D_97,COC(=O)C1=C(N)Oc2c(=O)cc(CO)oc2C1c1ccccc1F,0,0.16260162601626016
144,ZINC00112768,DUD_cdk2_D_98,COC(=O)C1=C(N)Oc2c(=O)cc(CO)oc2C1c1ccccc1F,0,0.16260162601626016
145,ZINC00115651,DUD_cdk2_D_99,CC(C)(C)c1ccc(-c2noc(CSc3n[nH]c(N)n3)n2)cc1,0,0.16806722689075632
146,ZINC00116246,DUD_cdk2_D_100,CC(C)(C)c1ccccc1OCC(=O)Nc1ccc(C(N)=O)cc1,0,0.17647058823529413
147,ZINC00122316,DUD_cdk2_D_101,Cc1cccc(OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)c1C,0,0.15126050420168066
148,ZINC00129955,DUD_cdk2_D_102,CC1(C)Cc2cccc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c2O1,0,0.13821138211382114
149,ZINC00131422,DUD_cdk2_D_103,NS(=O)(=O)c1ccc(NC(=O)CN2CCCc3ccccc32)cc1,0,0.15447154471544716
150,ZINC00131561,DUD_cdk2_D_104,Cc1cc(C)n2nc(C(=O)NN=Cc3cccc(O)c3)nc2n1,0,0.19827586206896552
151,ZINC00131980,DUD_cdk2_D_105,Cc1cc(C)n2nc(C(=O)NN=Cc3ccc(O)cc3)nc2n1,0,0.18803418803418803
152,ZINC00136283,DUD_cdk2_D_106,COC(=O)c1cccc(NC(=S)NN=Cc2ccc(O)cc2)c1,0,0.13934426229508196
153,ZINC00136336,DUD_cdk2_D_107,COc1cc(C=NNC(=O)c2ccc(NC(C)=O)cc2)ccc1O,0,0.14634146341463414
154,ZINC00136339,DUD_cdk2_D_108,COc1cc(C=NNC(=O)c2ccc(NC(C)=O)cc2)ccc1O,0,0.14634146341463414
